,input,yields
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-carrots-in-marsala-recipe.html,1 teaspoon granulated sugar,4 serving(s)
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-carrots-in-marsala-recipe.html,Pinch of salt,4 serving(s)
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,For the broth:,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,Extra-virgin olive oil,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,Salt and freshly ground pepper to taste,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,"1 pound lean beef, cut into 10 to 12 cubes",
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,"1 pound lamb, shoulder or breast, cut into 6 to 8 piees",
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,1 medium onion,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,6 whole cloves,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,2 medium carrots,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,"2 stalks celery, with leaves",
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,2 sprigs fresh Italian parsley,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,2 sprigs fresh thyme,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,1 branch fresh rosemary,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,Cold water,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,To assemble the soup:,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,6 large egg yolks,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,1 tablespoon minced fresh marjoram,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,1 tablespoon minced fresh Italian parlsey,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,6 toasted bread rounds,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,Extra-virgin olive oil,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,Juice of 1 small lemon,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,Salt and freshly ground pepper to taste,
https://www.seriouseats.com/recipes/2008/03/snapshots-from-italy-roman-easter-soup.html,Freshly grated Parmigiano-Reggiano,
https://www.seriouseats.com/recipes/2008/03/spring-inspired-ice-cream-sauces-raspberry-sauce-recipe.html,1/2 pint fresh raspberries,
https://www.seriouseats.com/recipes/2008/03/spring-inspired-ice-cream-sauces-raspberry-sauce-recipe.html,1/2 cup sugar,
https://www.seriouseats.com/recipes/2008/03/spring-inspired-ice-cream-sauces-raspberry-sauce-recipe.html,1/4 cup water,
https://www.seriouseats.com/recipes/2008/03/spring-inspired-ice-cream-sauces-raspberry-sauce-recipe.html,1 cup seedless raspberry jam,
https://www.seriouseats.com/recipes/2008/03/spring-inspired-ice-cream-sauces-raspberry-sauce-recipe.html,2 tablespoons framboise,
https://www.seriouseats.com/recipes/2008/03/sunday-brunch-creamy-scrambled-eggs-with-porc.html,8 eggs,
https://www.seriouseats.com/recipes/2008/03/sunday-brunch-creamy-scrambled-eggs-with-porc.html,"1 garlic clove, minced",
https://www.seriouseats.com/recipes/2008/03/sunday-brunch-creamy-scrambled-eggs-with-porc.html,1/2 teaspoon chopped fresh thyme or 1/4 teaspoon dried thyme,
https://www.seriouseats.com/recipes/2008/03/sunday-brunch-creamy-scrambled-eggs-with-porc.html,1/4 teaspoon coarse salt,
https://www.seriouseats.com/recipes/2008/03/sunday-brunch-creamy-scrambled-eggs-with-porc.html,"1/2 leek, white part only, split and well washed",
https://www.seriouseats.com/recipes/2008/03/sunday-brunch-creamy-scrambled-eggs-with-porc.html,3 tablespoons olive oil,
https://www.seriouseats.com/recipes/2008/03/sunday-brunch-creamy-scrambled-eggs-with-porc.html,"1/4 ounce dried porcini mushrooms, soaked in hot water to cover for 30 minutes",
https://www.seriouseats.com/recipes/2008/03/sunday-brunch-creamy-scrambled-eggs-with-porc.html,"1 1/2 pounds fresh spinach, washed and stemmed",
https://www.seriouseats.com/recipes/2008/03/sunday-brunch-creamy-scrambled-eggs-with-porc.html,3 tablespoons unsalted butter,
https://www.seriouseats.com/recipes/2008/03/sunday-supper-boeuf-bourguignon.html,"1/2 pound slab bacon, cut into 1/4- to 1/2-inch-thick slices",8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-boeuf-bourguignon.html,"3 pounds beef chuck, cut into 2-inch cubes",8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-boeuf-bourguignon.html,Kosher salt and freshly ground black pepper,8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-boeuf-bourguignon.html,"3 or 4 garlic cloves, thinly sliced",8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-boeuf-bourguignon.html,3 tablespoons all-purpose flour,8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-boeuf-bourguignon.html,1 teaspoon tomato paste,8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-boeuf-bourguignon.html,1 bottle dry red wine,8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-boeuf-bourguignon.html,2 cups low-sodium beef stock,8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-boeuf-bourguignon.html,"1 carrot, finely chopped",8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-boeuf-bourguignon.html,"1 package (8 ounces) cipollini or white pearl onions, peeled, leaving root end intact",8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-boeuf-bourguignon.html,"1 package (10 ounces) white mushrooms, trimmed and quartered",8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-boeuf-bourguignon.html,1 bouquet garni (see below),8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-boeuf-bourguignon.html,"Chopped flat-leaf parsley, for garnish",8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-sloppy-joes.html,1 pound ground beef,
https://www.seriouseats.com/recipes/2008/03/sunday-supper-sloppy-joes.html,1 tablespoon brown sugar,
https://www.seriouseats.com/recipes/2008/03/sunday-supper-sloppy-joes.html,1 tablespoon vinegar,
https://www.seriouseats.com/recipes/2008/03/sunday-supper-sloppy-joes.html,1/2 teaspoon dry mustard,
https://www.seriouseats.com/recipes/2008/03/sunday-supper-sloppy-joes.html,1 cup finely chopped celery,
https://www.seriouseats.com/recipes/2008/03/sunday-supper-sloppy-joes.html,1/2 cup diced onion,
https://www.seriouseats.com/recipes/2008/03/sunday-supper-sloppy-joes.html,1 cup ketchup,
https://www.seriouseats.com/recipes/2008/03/sunday-supper-sloppy-joes.html,"2 tablespoons flour, or more",
https://www.seriouseats.com/recipes/2008/03/sunday-supper-sloppy-joes.html,6 sandwich buns,
https://www.seriouseats.com/recipes/2008/03/sunday-supper-slowroasted-pork-with-caraway-o.html,"One 6- to 7-pound bone-in pork loin rib roast, cut from the blade end, chine bone removed and reserved",8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-slowroasted-pork-with-caraway-o.html,Kosher salt and freshly ground black pepper,8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-slowroasted-pork-with-caraway-o.html,2 tablespoons caraway seeds,8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-slowroasted-pork-with-caraway-o.html,1 tablespoon bacon fat,8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-slowroasted-pork-with-caraway-o.html,"1 medium onion, peeled, cut in half, and julienned",8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-slowroasted-pork-with-caraway-o.html,"5 garlic cloves, peeled",8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-slowroasted-pork-with-caraway-o.html,3 tablespoons tomato paste,8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-slowroasted-pork-with-caraway-o.html,"5 cups chicken stock, hot",8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-slowroasted-pork-with-caraway-o.html,"1 tablespoon ""quick mixing"" flour, such as Wondra",8 serving(s)
https://www.seriouseats.com/recipes/2008/03/sunday-supper-vietnamesestyle-pork-chops-with.html,6 quarter-inch-thick boneless pork chops,
https://www.seriouseats.com/recipes/2008/03/sunday-supper-vietnamesestyle-pork-chops-with.html,1/3 cup sugar,
https://www.seriouseats.com/recipes/2008/03/sunday-supper-vietnamesestyle-pork-chops-with.html,"2 shallots, finely chopped",
https://www.seriouseats.com/recipes/2008/03/sunday-supper-vietnamesestyle-pork-chops-with.html,1 tablespoon fresh lime juice,
https://www.seriouseats.com/recipes/2008/03/sunday-supper-vietnamesestyle-pork-chops-with.html,1 tablespoon Asian fish sauce,
https://www.seriouseats.com/recipes/2008/03/sunday-supper-vietnamesestyle-pork-chops-with.html,1/2 teaspoon salt,
https://www.seriouseats.com/recipes/2008/03/sweet-and-sour-potted-meatballs-recipe.html,For the sweet-and-sour sauce:,
https://www.seriouseats.com/recipes/2008/03/sweet-and-sour-potted-meatballs-recipe.html,2 tablespoons vegetable oil,
https://www.seriouseats.com/recipes/2008/03/sweet-and-sour-potted-meatballs-recipe.html,"1 medium onion, finely minced",
https://www.seriouseats.com/recipes/2008/03/sweet-and-sour-potted-meatballs-recipe.html,2 (15-ounce) cans tomato sauce,
https://www.seriouseats.com/recipes/2008/03/sweet-and-sour-potted-meatballs-recipe.html,1/2 cup water,
https://www.seriouseats.com/recipes/2008/03/sweet-and-sour-potted-meatballs-recipe.html,"1/2 teaspoon sour salt, or the juice of 1 lemon (about 2 tablespoons)",
https://www.seriouseats.com/recipes/2008/03/sweet-and-sour-potted-meatballs-recipe.html,1/4 cup firmly packed dark brown sugar,
https://www.seriouseats.com/recipes/2008/03/sweet-and-sour-potted-meatballs-recipe.html,Salt and freshly ground black pepper,
https://www.seriouseats.com/recipes/2008/03/sweet-and-sour-potted-meatballs-recipe.html,For the meatballs:,
https://www.seriouseats.com/recipes/2008/03/sweet-and-sour-potted-meatballs-recipe.html,2 pounds ground chuck or a combination of ground neck and tenderloin,
https://www.seriouseats.com/recipes/2008/03/sweet-and-sour-potted-meatballs-recipe.html,"2 eggs, beaten",
https://www.seriouseats.com/recipes/2008/03/sweet-and-sour-potted-meatballs-recipe.html,"1/3 cup long-grain rice, parboiled for 3 minutes",
https://www.seriouseats.com/recipes/2008/03/sweet-and-sour-potted-meatballs-recipe.html,1 cup fresh breadcrumbs from challah or good-quality supermarket white bread (with crusts),
https://www.seriouseats.com/recipes/2008/03/sweet-and-sour-potted-meatballs-recipe.html,"1 medium onion, grated on the coarse side of a box grater",
https://www.seriouseats.com/recipes/2008/03/sweet-and-sour-potted-meatballs-recipe.html,2 1/4 teaspoons salt,
https://www.seriouseats.com/recipes/2008/03/sweet-and-sour-potted-meatballs-recipe.html,1/2 teaspoon freshly ground black pepper,
https://www.seriouseats.com/recipes/2008/03/tagliatelle-with-artichokes-leeks-and-lemon-pasta-recipe.html,2 medium lemons,
https://www.seriouseats.com/recipes/2008/03/tagliatelle-with-artichokes-leeks-and-lemon-pasta-recipe.html,4 fresh artichokes,
https://www.seriouseats.com/recipes/2008/03/tagliatelle-with-artichokes-leeks-and-lemon-pasta-recipe.html,1 medium leek,
https://www.seriouseats.com/recipes/2008/03/tagliatelle-with-artichokes-leeks-and-lemon-pasta-recipe.html,Extra-virgin olive oil,
https://www.seriouseats.com/recipes/2008/03/tagliatelle-with-artichokes-leeks-and-lemon-pasta-recipe.html,Several pinches of kosher salt to taste,
https://www.seriouseats.com/recipes/2008/03/tagliatelle-with-artichokes-leeks-and-lemon-pasta-recipe.html,"Several peperoncini, or crushed red pepper flakes to taste",
https://www.seriouseats.com/recipes/2008/03/tagliatelle-with-artichokes-leeks-and-lemon-pasta-recipe.html,12 ounces fresh tagliatelle or fettucine,
https://www.seriouseats.com/recipes/2008/03/tagliatelle-with-artichokes-leeks-and-lemon-pasta-recipe.html,Pecorino Romano for grating,
https://www.seriouseats.com/recipes/2008/03/the-cartoon-kitchen-braised-pork-chops.html,Pork chopsGarlicRosemaryFlourSalt and pepperOlive oilBeef or chicken brothGreen onionsDiced carrotBay leaf,
https://www.seriouseats.com/recipes/2008/03/the-sweet-melissa-baking-book-sweet-muffins.html,2 3/4 cups all-purpose flour,12 serving(s)
https://www.seriouseats.com/recipes/2008/03/the-sweet-melissa-baking-book-sweet-muffins.html,1 tablespoon plus 1 teaspoon baking powder,12 serving(s)
https://www.seriouseats.com/recipes/2008/03/the-sweet-melissa-baking-book-sweet-muffins.html,1/2 cup granulated sugar,12 serving(s)
https://www.seriouseats.com/recipes/2008/03/the-sweet-melissa-baking-book-sweet-muffins.html,1/2 teaspoon kosher salt,12 serving(s)
https://www.seriouseats.com/recipes/2008/03/the-sweet-melissa-baking-book-sweet-muffins.html,"8 tablespoons (1 stick) unsalted butter, melted",12 serving(s)
https://www.seriouseats.com/recipes/2008/03/the-sweet-melissa-baking-book-sweet-muffins.html,1/3 cup firmly packed light-brown sugar,12 serving(s)
https://www.seriouseats.com/recipes/2008/03/the-sweet-melissa-baking-book-sweet-muffins.html,"2 large eggs, at room temperature",12 serving(s)
https://www.seriouseats.com/recipes/2008/03/the-sweet-melissa-baking-book-sweet-muffins.html,"1/4 cup heavy cream, at room temperature",12 serving(s)
https://www.seriouseats.com/recipes/2008/03/the-sweet-melissa-baking-book-sweet-muffins.html,"1/2 cup whole milk, at room temperature (more or less depending on juiciness of fruit)",12 serving(s)
https://www.seriouseats.com/recipes/2008/03/the-sweet-melissa-baking-book-sweet-muffins.html,Zest of 1 lemon,12 serving(s)
https://www.seriouseats.com/recipes/2008/03/the-sweet-melissa-baking-book-sweet-muffins.html,"1 cup fresh fruit, cut into 1/4-to-1/2 inch pieces",12 serving(s)
https://www.seriouseats.com/recipes/2008/03/the-sweet-melissa-baking-book-sweet-muffins.html,"1 tablespoon vanilla sugar* or granulated sugar, for sprinkling",12 serving(s)
https://www.seriouseats.com/recipes/2008/03/the-sweet-melissa-baking-book-sweet-muffins.html,Before you start: Position a rack in the center of the oven. Preheat oven to 350ºF. Line a standard 12-cup muffin tin with muffin papers (or butter and flour the cups or spray with nonstick vegetable cooking spray).,12 serving(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-el-presidente.html,1 1/2 ounces white rum,1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-el-presidente.html,3/4 ounce dry vermouth,1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-el-presidente.html,3/4 ounce orange curacao,1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-el-presidente.html,1 dash grenadine,1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-el-presidente.html,Garnish: orange twist,1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-fort-washington-flip-recipe.html,1 1/2 ounces applejack,1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-fort-washington-flip-recipe.html,3/4 ounce Benedictine,1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-fort-washington-flip-recipe.html,1/2 ounce maple syrup,1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-fort-washington-flip-recipe.html,1 fresh egg,1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-mai-tai-recipe.html,"2 ounces Jamaican rum (Appleton Extra is a good choice; for a bit more authentic flavor, substitute 1 once of St. James 15-year Hors D’Age rum for 1 ounce of the Appleton)",1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-mai-tai-recipe.html,"Juice of 1 medium lime, about 1 ounce (save the shell for garnish)",1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-mai-tai-recipe.html,1/2 ounce curaçao,1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-mai-tai-recipe.html,1/4 ounce orgeat,1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-mai-tai-recipe.html,1/4 ounce rock-candy syrup (simple syrup with a drop or two of vanilla extract),1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-mai-tai-recipe.html,mint for garnish,1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-the-emerald.html,2 ounces Irish whiskey,1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-the-emerald.html,1 ounce sweet vermouth,1 item(s)
https://www.seriouseats.com/recipes/2008/03/time-for-a-drink-the-emerald.html,2 dashes orange bitters,1 item(s)
https://www.seriouseats.com/recipes/2008/04/2008-pillsbury-bake-off-carolyn-gurtz-peanut-butter-cookie-recipe.html,"1/4 cup dry roasted peanuts, finely chopped",
https://www.seriouseats.com/recipes/2008/04/2008-pillsbury-bake-off-carolyn-gurtz-peanut-butter-cookie-recipe.html,1/4 cup granulated sugar,
